poly_ID,poly_SMI,dimer,quadmer,octamer,EA,IP
3_256,c1ccccc1.Nc1ccncc1N,Nc1cncc(-c2ccccc2)c1N,Nc1cncc(-c2ccc(-c3ncc(-c4ccccc4)c(N)c3N)cc2)c1N,Nc1cncc(-c2ccc(-c3ncc(-c4ccc(-c5ncc(-c6ccc(-c7ncc(-c8ccccc8)c(N)c7N)cc6)c(N)c5N)cc4)c(N)c3N)cc2)c1N,-3.793388031,0.944809291
3_257,c1ccccc1.CC(C)(C)OC(=O)n1ccc2ccccc21,CC(C)(C)OC(=O)n1cc(-c2ccccc2)c2ccccc21,CC(C)(C)OC(=O)n1cc(-c2ccc(-c3ccc4c(c3)c(-c3ccccc3)cn4C(=O)OC(C)(C)C)cc2)c2ccccc21,CC(C)(C)OC(=O)n1cc(-c2ccc(-c3ccc4c(c3)c(-c3ccc(-c5ccc6c(c5)c(-c5ccc(-c7ccc8c(c7)c(-c7ccccc7)cn8C(=O)OC(C)(C)C)cc5)cn6C(=O)OC(C)(C)C)cc3)cn4C(=O)OC(C)(C)C)cc2)c2ccccc21,-3.418714053,1.482068307
3_258,c1ccccc1.c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccccc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13ccc(-c%14ccc(-c%15ccc(-c%16ccccc%16)cc%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,-3.078418913,1.408160308
3_259,c1ccccc1.COC(=O)c1ccc[nH]1,COC(=O)c1ccc(-c2ccccc2)[nH]1,COC(=O)c1ccc(-c2ccc(-c3cc(C(=O)OC)[nH]c3-c3ccccc3)cc2)[nH]1,COC(=O)c1ccc(-c2ccc(-c3cc(C(=O)OC)[nH]c3-c3ccc(-c4cc(C(=O)OC)[nH]c4-c4ccc(-c5cc(C(=O)OC)[nH]c5-c5ccccc5)cc4)cc3)cc2)[nH]1,-3.219755442,1.420096383
3_260,c1ccccc1.COc1cccc(OC)c1C(=O)O,COc1ccc(-c2ccccc2)c(OC)c1C(=O)O,COc1ccc(-c2ccc(-c3cc(-c4ccccc4)c(OC)c(C(=O)O)c3OC)cc2)c(OC)c1C(=O)O,COc1ccc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c(OC)c(C(=O)O)c7OC)cc6)c(OC)c(C(=O)O)c5OC)cc4)c(OC)c(C(=O)O)c3OC)cc2)c(OC)c1C(=O)O,-3.159690765,1.957776821
3_261,c1ccccc1.N#Cc1c(N)cccc1F,N#Cc1c(N)ccc(-c2ccccc2)c1F,N#Cc1c(N)ccc(-c2ccc(-c3cc(-c4ccccc4)c(F)c(C#N)c3N)cc2)c1F,N#Cc1c(N)ccc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c(F)c(C#N)c7N)cc6)c(F)c(C#N)c5N)cc4)c(F)c(C#N)c3N)cc2)c1F,-3.313695975,1.386315239
3_262,c1ccccc1.COc1ccnc(N)c1,COc1ccnc(N)c1-c1ccccc1,COc1ccnc(N)c1-c1ccc(-c2cnc(N)c(-c3ccccc3)c2OC)cc1,COc1ccnc(N)c1-c1ccc(-c2cnc(N)c(-c3ccc(-c4cnc(N)c(-c5ccc(-c6cnc(N)c(-c7ccccc7)c6OC)cc5)c4OC)cc3)c2OC)cc1,-3.638213043,1.316559505
3_263,c1ccccc1.CC(C)Oc1ccc(F)cc1,CC(C)Oc1ccc(F)cc1-c1ccccc1,CC(C)Oc1ccc(F)cc1-c1ccc(-c2cc(F)cc(-c3ccccc3)c2OC(C)C)cc1,CC(C)Oc1ccc(F)cc1-c1ccc(-c2cc(F)cc(-c3ccc(-c4cc(F)cc(-c5ccc(-c6cc(F)cc(-c7ccccc7)c6OC(C)C)cc5)c4OC(C)C)cc3)c2OC(C)C)cc1,-3.3785726,1.921898925
3_264,c1ccccc1.c1ccc2n[nH]cc2c1,c1ccc(-c2ccc3n[nH]cc3c2)cc1,c1ccc(-c2ccc3n[nH]c(-c4ccc(-c5ccc6n[nH]cc6c5)cc4)c3c2)cc1,c1ccc(-c2ccc3n[nH]c(-c4ccc(-c5ccc6n[nH]c(-c7ccc(-c8ccc9n[nH]c(-c%10ccc(-c%11ccc%12n[nH]cc%12c%11)cc%10)c9c8)cc7)c6c5)cc4)c3c2)cc1,-3.021816835,1.19364954
3_265,c1ccccc1.O=C(O)c1ccccc1F,O=C(O)c1c(F)cccc1-c1ccccc1,O=C(O)c1c(F)cccc1-c1ccc(-c2cc(F)c(C(=O)O)c(-c3ccccc3)c2)cc1,O=C(O)c1c(F)cccc1-c1ccc(-c2cc(F)c(C(=O)O)c(-c3ccc(-c4cc(F)c(C(=O)O)c(-c5ccc(-c6cc(F)c(C(=O)O)c(-c7ccccc7)c6)cc5)c4)cc3)c2)cc1,-2.71145096,2.451795988
3_266,c1ccccc1.Cn1ccc(=O)cc1,Cn1ccc(=O)c(-c2ccccc2)c1,Cn1ccc(=O)c(-c2ccc(-c3cn(C)cc(-c4ccccc4)c3=O)cc2)c1,Cn1ccc(=O)c(-c2ccc(-c3cn(C)cc(-c4ccc(-c5cn(C)cc(-c6ccc(-c7cn(C)cc(-c8ccccc8)c7=O)cc6)c5=O)cc4)c3=O)cc2)c1,-3.471385276,1.301901105
3_267,c1ccccc1.Cc1cccc(C)c1,Cc1ccc(-c2ccccc2)c(C)c1,Cc1ccc(-c2ccc(-c3c(C)ccc(-c4ccccc4)c3C)cc2)c(C)c1,Cc1ccc(-c2ccc(-c3c(C)ccc(-c4ccc(-c5c(C)ccc(-c6ccc(-c7c(C)ccc(-c8ccccc8)c7C)cc6)c5C)cc4)c3C)cc2)c(C)c1,-3.999510662,2.011004191
3_268,c1ccccc1.Fc1ccc2nsnc2c1,Fc1ccc2nsnc2c1-c1ccccc1,Fc1ccc2nsnc2c1-c1ccc(-c2cc(F)c(-c3ccccc3)c3nsnc23)cc1,Fc1ccc2nsnc2c1-c1ccc(-c2cc(F)c(-c3ccc(-c4cc(F)c(-c5ccc(-c6cc(F)c(-c7ccccc7)c7nsnc67)cc5)c5nsnc45)cc3)c3nsnc23)cc1,-1.588004147,1.77824642
3_269,c1ccccc1.FC(F)(F)c1ccccc1,FC(F)(F)c1cccc(-c2ccccc2)c1,FC(F)(F)c1cccc(-c2ccc(-c3ccc(-c4ccccc4)cc3C(F)(F)F)cc2)c1,FC(F)(F)c1cccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccccc8)cc7C(F)(F)F)cc6)cc5C(F)(F)F)cc4)cc3C(F)(F)F)cc2)c1,-3.13397817,2.22683475
3_270,c1ccccc1.O=Cc1cncs1,O=Cc1cnc(-c2ccccc2)s1,O=Cc1cnc(-c2ccc(-c3nc(-c4ccccc4)sc3C=O)cc2)s1,O=Cc1cnc(-c2ccc(-c3nc(-c4ccc(-c5nc(-c6ccc(-c7nc(-c8ccccc8)sc7C=O)cc6)sc5C=O)cc4)sc3C=O)cc2)s1,-1.739581813,2.066611512
3_271,c1ccccc1.c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccnc(-c3ccccn3)c2)cc1,c1ccc(-c2ccnc(-c3cc(-c4ccc(-c5ccnc(-c6ccccn6)c5)cc4)ccn3)c2)cc1,c1ccc(-c2ccnc(-c3cc(-c4ccc(-c5ccnc(-c6cc(-c7ccc(-c8ccnc(-c9cc(-c%10ccc(-c%11ccnc(-c%12ccccn%12)c%11)cc%10)ccn9)c8)cc7)ccn6)c5)cc4)ccn3)c2)cc1,-2.770125161,2.172020398
3_272,c1ccccc1.Oc1cccc2cccnc12,Oc1c(-c2ccccc2)ccc2cccnc12,Oc1c(-c2ccc(-c3cc(-c4ccccc4)c(O)c4ncccc34)cc2)ccc2cccnc12,Oc1c(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c(O)c8ncccc78)cc6)c(O)c6ncccc56)cc4)c(O)c4ncccc34)cc2)ccc2cccnc12,-2.912640565,1.420110319
3_273,c1ccccc1.COc1ccc(Cl)cc1,COc1ccc(Cl)cc1-c1ccccc1,COc1ccc(Cl)cc1-c1ccc(-c2cc(Cl)cc(-c3ccccc3)c2OC)cc1,COc1ccc(Cl)cc1-c1ccc(-c2cc(Cl)cc(-c3ccc(-c4cc(Cl)cc(-c5ccc(-c6cc(Cl)cc(-c7ccccc7)c6OC)cc5)c4OC)cc3)c2OC)cc1,-3.23835345,2.045886868
3_274,c1ccccc1.Nc1cncc(Cl)n1,Nc1cnc(-c2ccccc2)c(Cl)n1,Nc1cnc(-c2ccc(-c3nc(-c4ccccc4)c(Cl)nc3N)cc2)c(Cl)n1,Nc1cnc(-c2ccc(-c3nc(-c4ccc(-c5nc(-c6ccc(-c7nc(-c8ccccc8)c(Cl)nc7N)cc6)c(Cl)nc5N)cc4)c(Cl)nc3N)cc2)c(Cl)n1,-2.925123119,1.379543747
3_275,c1ccccc1.Cc1csc(C)c1,Cc1cc(C)c(-c2ccccc2)s1,Cc1cc(C)c(-c2ccc(-c3c(C)sc(-c4ccccc4)c3C)cc2)s1,Cc1cc(C)c(-c2ccc(-c3c(C)sc(-c4ccc(-c5c(C)sc(-c6ccc(-c7c(C)sc(-c8ccccc8)c7C)cc6)c5C)cc4)c3C)cc2)s1,-3.474098719,1.332830108
3_276,c1ccccc1.Cc1ccccc1F,Cc1cccc(-c2ccccc2)c1F,Cc1cccc(-c2ccc(-c3cc(C)c(F)c(-c4ccccc4)c3)cc2)c1F,Cc1cccc(-c2ccc(-c3cc(C)c(F)c(-c4ccc(-c5cc(C)c(F)c(-c6ccc(-c7cc(C)c(F)c(-c8ccccc8)c7)cc6)c5)cc4)c3)cc2)c1F,-3.397928189,1.987911522
3_277,c1ccccc1.Nc1cc(Cl)c(F)c(Cl)c1,Nc1cc(Cl)c(F)c(Cl)c1-c1ccccc1,Nc1cc(Cl)c(F)c(Cl)c1-c1ccc(-c2c(N)c(-c3ccccc3)c(Cl)c(F)c2Cl)cc1,Nc1cc(Cl)c(F)c(Cl)c1-c1ccc(-c2c(N)c(-c3ccc(-c4c(N)c(-c5ccc(-c6c(N)c(-c7ccccc7)c(Cl)c(F)c6Cl)cc5)c(Cl)c(F)c4Cl)cc3)c(Cl)c(F)c2Cl)cc1,-3.372151397,1.640135793
3_278,c1ccccc1.O=C(Cl)c1ccc(C(=O)Cl)cc1,O=C(Cl)c1ccc(C(=O)Cl)c(-c2ccccc2)c1,O=C(Cl)c1ccc(C(=O)Cl)c(-c2ccc(-c3cc(C(=O)Cl)c(-c4ccccc4)cc3C(=O)Cl)cc2)c1,O=C(Cl)c1ccc(C(=O)Cl)c(-c2ccc(-c3cc(C(=O)Cl)c(-c4ccc(-c5cc(C(=O)Cl)c(-c6ccc(-c7cc(C(=O)Cl)c(-c8ccccc8)cc7C(=O)Cl)cc6)cc5C(=O)Cl)cc4)cc3C(=O)Cl)cc2)c1,-1.559019629,2.698327871
3_279,c1ccccc1.c1cnc2c(c1)ccc1cccnc12,c1ccc(-c2ccc3ccc4cccnc4c3n2)cc1,c1ccc(-c2ccc3ccc4ccc(-c5ccc(-c6ccc7ccc8cccnc8c7n6)cc5)nc4c3n2)cc1,c1ccc(-c2ccc3ccc4ccc(-c5ccc(-c6ccc7ccc8ccc(-c9ccc(-c%10ccc%11ccc%12ccc(-c%13ccc(-c%14ccc%15ccc%16cccnc%16c%15n%14)cc%13)nc%12c%11n%10)cc9)nc8c7n6)cc5)nc4c3n2)cc1,-2.465981895,1.687110162
3_280,c1ccccc1.Nc1ccc(OC(F)F)cc1,Nc1ccc(OC(F)F)cc1-c1ccccc1,Nc1ccc(OC(F)F)cc1-c1ccc(-c2cc(OC(F)F)cc(-c3ccccc3)c2N)cc1,Nc1ccc(OC(F)F)cc1-c1ccc(-c2cc(OC(F)F)cc(-c3ccc(-c4cc(OC(F)F)cc(-c5ccc(-c6cc(OC(F)F)cc(-c7ccccc7)c6N)cc5)c4N)cc3)c2N)cc1,-3.516872333,1.208193814
3_281,c1ccccc1.O=C(O)c1cc(-c2ccccc2)nc2ccccc12,O=C(O)c1cc(-c2ccccc2)nc2c(-c3ccccc3)cccc12,O=C(O)c1cc(-c2ccccc2)nc2c(-c3ccc(-c4cc(-c5ccccc5)c5nc(-c6ccccc6)cc(C(=O)O)c5c4)cc3)cccc12,O=C(O)c1cc(-c2ccccc2)nc2c(-c3ccc(-c4cc(-c5ccc(-c6cc(-c7ccc(-c8cc(-c9ccccc9)c9nc(-c%10ccccc%10)cc(C(=O)O)c9c8)cc7)c7nc(-c8ccccc8)cc(C(=O)O)c7c6)cc5)c5nc(-c6ccccc6)cc(C(=O)O)c5c4)cc3)cccc12,-2.086592096,1.823262976
3_282,c1ccccc1.CCCCCCCCc1ccsc1,CCCCCCCCc1csc(-c2ccccc2)c1,CCCCCCCCc1csc(-c2ccc(-c3sc(-c4ccccc4)cc3CCCCCCCC)cc2)c1,CCCCCCCCc1csc(-c2ccc(-c3sc(-c4ccc(-c5sc(-c6ccc(-c7sc(-c8ccccc8)cc7CCCCCCCC)cc6)cc5CCCCCCCC)cc4)cc3CCCCCCCC)cc2)c1,-2.965256593,1.160118756
3_283,c1ccccc1.COC(=O)c1cnccn1,COC(=O)c1cncc(-c2ccccc2)n1,COC(=O)c1cncc(-c2ccc(-c3ncc(-c4ccccc4)nc3C(=O)OC)cc2)n1,COC(=O)c1cncc(-c2ccc(-c3ncc(-c4ccc(-c5ncc(-c6ccc(-c7ncc(-c8ccccc8)nc7C(=O)OC)cc6)nc5C(=O)OC)cc4)nc3C(=O)OC)cc2)n1,-2.127035243,2.154516729
3_284,c1ccccc1.Fc1cccc(F)c1,Fc1ccc(-c2ccccc2)c(F)c1,Fc1ccc(-c2ccc(-c3c(F)ccc(-c4ccccc4)c3F)cc2)c(F)c1,Fc1ccc(-c2ccc(-c3c(F)ccc(-c4ccc(-c5c(F)ccc(-c6ccc(-c7c(F)ccc(-c8ccccc8)c7F)cc6)c5F)cc4)c3F)cc2)c(F)c1,-3.249855944,2.211696458
3_285,c1ccccc1.O=[N+]([O-])c1ccc(F)cc1,O=[N+]([O-])c1ccc(F)c(-c2ccccc2)c1,O=[N+]([O-])c1ccc(F)c(-c2ccc(-c3cc([N+](=O)[O-])cc(-c4ccccc4)c3F)cc2)c1,O=[N+]([O-])c1ccc(F)c(-c2ccc(-c3cc([N+](=O)[O-])cc(-c4ccc(-c5cc([N+](=O)[O-])cc(-c6ccc(-c7cc([N+](=O)[O-])cc(-c8ccccc8)c7F)cc6)c5F)cc4)c3F)cc2)c1,-1.809994646,2.572829695
3_286,c1ccccc1.NCc1ccccc1,NCc1ccccc1-c1ccccc1,NCc1ccccc1-c1ccc(-c2cccc(-c3ccccc3)c2CN)cc1,NCc1ccccc1-c1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(-c6cccc(-c7ccccc7)c6CN)cc5)c4CN)cc3)c2CN)cc1,-3.968895128,1.872399943
3_287,c1ccccc1.[O-][n+]1ccccc1,[O-][n+]1cccc(-c2ccccc2)c1,[O-][n+]1cccc(-c2ccc(-c3cc(-c4ccccc4)c[n+]([O-])c3)cc2)c1,[O-][n+]1cccc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c[n+]([O-])c7)cc6)c[n+]([O-])c5)cc4)c[n+]([O-])c3)cc2)c1,-3.001598882,2.002196418
3_288,c1ccccc1.CC(Oc1ccccc1)C(=O)O,CC(Oc1ccccc1-c1ccccc1)C(=O)O,CC(Oc1ccccc1-c1ccc(-c2ccc(OC(C)C(=O)O)c(-c3ccccc3)c2)cc1)C(=O)O,CC(Oc1ccccc1-c1ccc(-c2ccc(OC(C)C(=O)O)c(-c3ccc(-c4ccc(OC(C)C(=O)O)c(-c5ccc(-c6ccc(OC(C)C(=O)O)c(-c7ccccc7)c6)cc5)c4)cc3)c2)cc1)C(=O)O,-3.396844526,1.65288973
3_289,c1ccccc1.COc1ccncc1,COc1ccnc(-c2ccccc2)c1,COc1ccnc(-c2ccc(-c3cc(OC)cc(-c4ccccc4)n3)cc2)c1,COc1ccnc(-c2ccc(-c3cc(OC)cc(-c4ccc(-c5cc(OC)cc(-c6ccc(-c7cc(OC)cc(-c8ccccc8)n7)cc6)n5)cc4)n3)cc2)c1,-3.155289665,1.887272573
3_290,c1ccccc1.c1ccc2c(c1)c1ccccc1c1ccccc21,c1ccc(-c2ccc3c4ccccc4c4ccccc4c3c2)cc1,c1ccc(-c2ccc3c4ccc(-c5ccc(-c6ccc7c8ccccc8c8ccccc8c7c6)cc5)cc4c4ccccc4c3c2)cc1,c1ccc(-c2ccc3c4ccc(-c5ccc(-c6ccc7c8ccc(-c9ccc(-c%10ccc%11c%12ccc(-c%13ccc(-c%14ccc%15c%16ccccc%16c%16ccccc%16c%15c%14)cc%13)cc%12c%12ccccc%12c%11c%10)cc9)cc8c8ccccc8c7c6)cc5)cc4c4ccccc4c3c2)cc1,-3.029407558,1.487556777
3_291,c1ccccc1.Fc1ccccc1Cl,Fc1cc(-c2ccccc2)ccc1Cl,Fc1cc(-c2ccc(-c3cc(-c4ccccc4)cc(F)c3Cl)cc2)ccc1Cl,Fc1cc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)cc(F)c7Cl)cc6)cc(F)c5Cl)cc4)cc(F)c3Cl)cc2)ccc1Cl,-3.071856999,2.21160661
3_292,c1ccccc1.FC(F)(F)Cc1ccccc1,FC(F)(F)Cc1cccc(-c2ccccc2)c1,FC(F)(F)Cc1cccc(-c2ccc(-c3cc(CC(F)(F)F)cc(-c4ccccc4)c3)cc2)c1,FC(F)(F)Cc1cccc(-c2ccc(-c3cc(CC(F)(F)F)cc(-c4ccc(-c5cc(CC(F)(F)F)cc(-c6ccc(-c7cc(CC(F)(F)F)cc(-c8ccccc8)c7)cc6)c5)cc4)c3)cc2)c1,-3.292622056,2.025842459
3_293,c1ccccc1.c1ccc2[nH]ncc2c1,c1ccc(-c2cccc3cn[nH]c23)cc1,c1ccc(-c2ccc(-c3ccc(-c4cccc5cn[nH]c45)cc3)c3cn[nH]c23)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cn[nH]c89)cc7)c7cn[nH]c67)cc5)c5cn[nH]c45)cc3)c3cn[nH]c23)cc1,-3.1025429,1.364502675
3_294,c1ccccc1.O=S1(=O)C(Br)=CC=C1Br,O=S1(=O)C=CC=C1c1ccccc1,O=S1(=O)C=CC=C1c1ccc(C2=CC=C(c3ccccc3)S2(=O)=O)cc1,O=S1(=O)C=CC=C1c1ccc(C2=CC=C(c3ccc(C4=CC=C(c5ccc(C6=CC=C(c7ccccc7)S6(=O)=O)cc5)S4(=O)=O)cc3)S2(=O)=O)cc1,-1.739095133,1.508385831
3_295,c1ccccc1.Clc1ccccc1Cl,Clc1cccc(-c2ccccc2)c1Cl,Clc1cccc(-c2ccc(-c3ccc(-c4ccccc4)c(Cl)c3Cl)cc2)c1Cl,Clc1cccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccccc8)c(Cl)c7Cl)cc6)c(Cl)c5Cl)cc4)c(Cl)c3Cl)cc2)c1Cl,-3.141581944,2.293306406
3_296,c1ccccc1.Nc1nc2ccccc2s1,Nc1nc2ccc(-c3ccccc3)cc2s1,Nc1nc2ccc(-c3ccc(-c4cc(-c5ccccc5)cc5sc(N)nc45)cc3)cc2s1,Nc1nc2ccc(-c3ccc(-c4cc(-c5ccc(-c6cc(-c7ccc(-c8cc(-c9ccccc9)cc9sc(N)nc89)cc7)cc7sc(N)nc67)cc5)cc5sc(N)nc45)cc3)cc2s1,-3.500269307,1.190283574
3_297,c1ccccc1.O=C(O)c1cc(O)cc(O)c1,O=C(O)c1cc(O)cc(O)c1-c1ccccc1,O=C(O)c1cc(O)cc(O)c1-c1ccc(-c2c(O)cc(O)c(-c3ccccc3)c2C(=O)O)cc1,O=C(O)c1cc(O)cc(O)c1-c1ccc(-c2c(O)cc(O)c(-c3ccc(-c4c(O)cc(O)c(-c5ccc(-c6c(O)cc(O)c(-c7ccccc7)c6C(=O)O)cc5)c4C(=O)O)cc3)c2C(=O)O)cc1,-3.246682854,1.864687085
3_298,c1ccccc1.Cc1ccncc1,Cc1ccncc1-c1ccccc1,Cc1ccncc1-c1ccc(-c2cncc(-c3ccccc3)c2C)cc1,Cc1ccncc1-c1ccc(-c2cncc(-c3ccc(-c4cncc(-c5ccc(-c6cncc(-c7ccccc7)c6C)cc5)c4C)cc3)c2C)cc1,-3.570650921,2.037272527
3_299,c1ccccc1.Cc1cncc(N)c1,Cc1cnc(-c2ccccc2)c(N)c1,Cc1cnc(-c2ccc(-c3nc(-c4ccccc4)c(N)cc3C)cc2)c(N)c1,Cc1cnc(-c2ccc(-c3nc(-c4ccc(-c5nc(-c6ccc(-c7nc(-c8ccccc8)c(N)cc7C)cc6)c(N)cc5C)cc4)c(N)cc3C)cc2)c(N)c1,-3.699798273,1.058456527
3_300,c1ccccc1.Cc1cccc(N)c1C,Cc1c(N)ccc(-c2ccccc2)c1C,Cc1c(N)ccc(-c2ccc(-c3cc(-c4ccccc4)c(C)c(C)c3N)cc2)c1C,Cc1c(N)ccc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c(C)c(C)c7N)cc6)c(C)c(C)c5N)cc4)c(C)c(C)c3N)cc2)c1C,-3.952603142,1.045868986
3_301,c1ccccc1.O=[N+]([O-])c1cccnc1,O=[N+]([O-])c1cnccc1-c1ccccc1,O=[N+]([O-])c1cnccc1-c1ccc(-c2nccc(-c3ccccc3)c2[N+](=O)[O-])cc1,O=[N+]([O-])c1cnccc1-c1ccc(-c2nccc(-c3ccc(-c4nccc(-c5ccc(-c6nccc(-c7ccccc7)c6[N+](=O)[O-])cc5)c4[N+](=O)[O-])cc3)c2[N+](=O)[O-])cc1,-1.986175776,2.725367767
3_302,c1ccccc1.O=C1Nc2ccccc2C1=O,O=C1Nc2ccc(-c3ccccc3)cc2C1=O,O=C1Nc2ccc(-c3ccc(-c4cc(-c5ccccc5)cc5c4NC(=O)C5=O)cc3)cc2C1=O,O=C1Nc2ccc(-c3ccc(-c4cc(-c5ccc(-c6cc(-c7ccc(-c8cc(-c9ccccc9)cc9c8NC(=O)C9=O)cc7)cc7c6NC(=O)C7=O)cc5)cc5c4NC(=O)C5=O)cc3)cc2C1=O,-1.739463173,1.935692885
3_303,c1ccccc1.N#CCc1ccccc1,N#CCc1cccc(-c2ccccc2)c1,N#CCc1cccc(-c2ccc(-c3cc(CC#N)cc(-c4ccccc4)c3)cc2)c1,N#CCc1cccc(-c2ccc(-c3cc(CC#N)cc(-c4ccc(-c5cc(CC#N)cc(-c6ccc(-c7cc(CC#N)cc(-c8ccccc8)c7)cc6)c5)cc4)c3)cc2)c1,-3.422172307,1.974520903
3_304,c1ccccc1.CS(C)(=O)=Nc1ccccc1[N+](=O)[O-],CS(C)(=O)=Nc1c(-c2ccccc2)cccc1[N+](=O)[O-],CS(C)(=O)=Nc1c(-c2ccc(-c3cc(-c4ccccc4)c(N=S(C)(C)=O)c([N+](=O)[O-])c3)cc2)cccc1[N+](=O)[O-],CS(C)(=O)=Nc1c(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c(N=S(C)(C)=O)c([N+](=O)[O-])c7)cc6)c(N=S(C)(C)=O)c([N+](=O)[O-])c5)cc4)c(N=S(C)(C)=O)c([N+](=O)[O-])c3)cc2)cccc1[N+](=O)[O-],-2.238032992,1.436997348
3_305,c1ccccc1.N#Cc1ccccc1,N#Cc1cccc(-c2ccccc2)c1,N#Cc1cccc(-c2ccc(-c3ccc(-c4ccccc4)cc3C#N)cc2)c1,N#Cc1cccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccccc8)cc7C#N)cc6)cc5C#N)cc4)cc3C#N)cc2)c1,-2.869346674,2.03758277
3_306,c1ccccc1.Cc1cccc(C)n1,Cc1ccc(-c2ccccc2)c(C)n1,Cc1ccc(-c2ccc(-c3cc(-c4ccccc4)c(C)nc3C)cc2)c(C)n1,Cc1ccc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)c(C)nc7C)cc6)c(C)nc5C)cc4)c(C)nc3C)cc2)c(C)n1,-3.66804828,1.990388512
3_307,c1ccccc1.CC(=O)c1ccccc1,CC(=O)c1ccccc1-c1ccccc1,CC(=O)c1ccccc1-c1ccc(-c2ccc(C(C)=O)c(-c3ccccc3)c2)cc1,CC(=O)c1ccccc1-c1ccc(-c2ccc(C(C)=O)c(-c3ccc(-c4ccc(C(C)=O)c(-c5ccc(-c6ccc(C(C)=O)c(-c7ccccc7)c6)cc5)c4)cc3)c2)cc1,-2.766850315,2.111228995
3_308,c1ccccc1.NC(=O)c1ccccc1,NC(=O)c1ccc(-c2ccccc2)cc1,NC(=O)c1ccc(-c2ccc(-c3cc(-c4ccccc4)ccc3C(N)=O)cc2)cc1,NC(=O)c1ccc(-c2ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(-c7cc(-c8ccccc8)ccc7C(N)=O)cc6)ccc5C(N)=O)cc4)ccc3C(N)=O)cc2)cc1,-3.258262428,1.973377405
3_309,c1ccccc1.OCc1ccccc1,OCc1cccc(-c2ccccc2)c1,OCc1cccc(-c2ccc(-c3cc(CO)cc(-c4ccccc4)c3)cc2)c1,OCc1cccc(-c2ccc(-c3cc(CO)cc(-c4ccc(-c5cc(CO)cc(-c6ccc(-c7cc(CO)cc(-c8ccccc8)c7)cc6)c5)cc4)c3)cc2)c1,-3.457886227,1.893762062
3_310,c1ccccc1.Clc1ccccc1,Clc1ccccc1-c1ccccc1,Clc1ccccc1-c1ccc(-c2cccc(-c3ccccc3)c2Cl)cc1,Clc1ccccc1-c1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(-c6cccc(-c7ccccc7)c6Cl)cc5)c4Cl)cc3)c2Cl)cc1,-3.523410119,2.211729225
3_311,c1ccccc1.Cc1ccc(S(=O)(=O)C(F)(F)F)cc1,Cc1ccc(S(=O)(=O)C(F)(F)F)cc1-c1ccccc1,Cc1ccc(S(=O)(=O)C(F)(F)F)cc1-c1ccc(-c2cc(S(=O)(=O)C(F)(F)F)cc(-c3ccccc3)c2C)cc1,Cc1ccc(S(=O)(=O)C(F)(F)F)cc1-c1ccc(-c2cc(S(=O)(=O)C(F)(F)F)cc(-c3ccc(-c4cc(S(=O)(=O)C(F)(F)F)cc(-c5ccc(-c6cc(S(=O)(=O)C(F)(F)F)cc(-c7ccccc7)c6C)cc5)c4C)cc3)c2C)cc1,-2.859867817,2.380933969
3_312,c1ccccc1.Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1-c1ccccc1,Oc1ccc(Cl)cc1-c1ccc(-c2cc(Cl)cc(-c3ccccc3)c2O)cc1,Oc1ccc(Cl)cc1-c1ccc(-c2cc(Cl)cc(-c3ccc(-c4cc(Cl)cc(-c5ccc(-c6cc(Cl)cc(-c7ccccc7)c6O)cc5)c4O)cc3)c2O)cc1,-3.345720744,1.863798083
