poly_ID,monoA,monoB,poly_SMI,EA,IP
5_534,OB(O)c1ccc(B(O)O)c2nsnc12,COc1c(Br)cc(F)cc1Br,c1ccc2nsnc2c1.COc1ccc(F)cc1,-1.645479745,1.957137977
5_535,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc2c(Br)[nH]nc2cn1,c1ccc2nsnc2c1.c1cc2c[nH]nc2cn1,-1.638815968,1.203886175
5_536,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc2[nH]cc(Br)c2cn1,c1ccc2nsnc2c1.c1cc2[nH]ccc2cn1,-1.959241792,1.023517816
5_537,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1c[nH]c2c(Br)cnc(Br)c12,c1ccc2nsnc2c1.O=C(O)c1c[nH]c2ccncc12,-1.651250351,1.580958621
5_538,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1cc(Br)ncc1Br,c1ccc2nsnc2c1.Cc1ccncc1,-1.675780462,1.753209581
5_539,OB(O)c1ccc(B(O)O)c2nsnc12,OCc1cc(Br)ncc1Br,c1ccc2nsnc2c1.OCc1ccncc1,-1.602247866,1.837732718
5_540,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1sc(Br)cc1Br,c1ccc2nsnc2c1.Cc1cccs1,-1.828359191,1.192625819
5_541,OB(O)c1ccc(B(O)O)c2nsnc12,N#CCc1ccc(Br)cc1Br,c1ccc2nsnc2c1.N#CCc1ccccc1,-1.727943583,1.910602043
5_542,OB(O)c1ccc(B(O)O)c2nsnc12,CC(C)c1cc(Br)cc(Br)c1Cl,c1ccc2nsnc2c1.CC(C)c1ccccc1Cl,-1.67540358,1.957417784
5_543,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1ncc(Br)c(C)c1Br,c1ccc2nsnc2c1.Cc1ccnc(C)c1,-1.741754294,1.969829868
5_544,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(Cl)cc(Br)c(Cl)c1Br,c1ccc2nsnc2c1.Nc1cc(Cl)ccc1Cl,-1.698790147,1.474267757
5_545,OB(O)c1ccc(B(O)O)c2nsnc12,CCN1C(=O)C(=O)c2cc(Br)cc(Br)c21,c1ccc2nsnc2c1.CCN1C(=O)C(=O)c2ccccc21,-1.503887141,1.897036483
5_546,OB(O)c1ccc(B(O)O)c2nsnc12,COc1cc(Br)c(Cl)c(Br)c1N,c1ccc2nsnc2c1.COc1ccc(Cl)cc1N,-1.803685877,1.151576768
5_547,OB(O)c1ccc(B(O)O)c2nsnc12,N#Cc1cc(Br)cc(Br)c1N,c1ccc2nsnc2c1.N#Cc1ccccc1N,-1.84385718,1.218745864
5_548,OB(O)c1ccc(B(O)O)c2nsnc12,CCc1cc(Br)sc1Br,c1ccc2nsnc2c1.CCc1ccsc1,-1.658943972,1.114574957
5_549,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1nc(C)c(Br)c(C)c1Br,c1ccc2nsnc2c1.Cc1cc(C)nc(C)c1,-1.749009339,2.002558805
5_550,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,c1ccc2nsnc2c1.Nc1ncc2cc(-c3ccccc3)c(N)nc2n1,-1.779715559,1.328433842
5_551,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(Br)cc1,c1ccc2nsnc2c1.c1ccccc1,-1.761363354,1.56990559
5_552,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1c(Br)cc(Br)cc1[N+](=O)[O-],c1ccc2nsnc2c1.Cc1ccccc1[N+](=O)[O-],-1.523221155,2.23308719
5_553,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1cc(C)c(Br)cc1Br,c1ccc2nsnc2c1.Cc1cccc(C)c1,-1.83391565,1.800794441
5_554,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1c(Br)cc(Cl)cc1Br,c1ccc2nsnc2c1.O=[N+]([O-])c1ccc(Cl)cc1,-1.30067394,2.52190958
5_555,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1cc(Br)cc(Br)c1C(=O)O,c1ccc2nsnc2c1.Nc1ccccc1C(=O)O,-1.750021421,1.515098215
5_556,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1c(Br)cnc(N)c1Br,c1ccc2nsnc2c1.Cc1ccnc(N)c1,-1.876206374,1.327171903
5_557,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(Br)cc(F)c(F)c1Br,c1ccc2nsnc2c1.Nc1ccc(F)c(F)c1,-1.781991903,1.39217185
5_558,OB(O)c1ccc(B(O)O)c2nsnc12,Clc1cc(Br)c(Cl)c(Br)c1,c1ccc2nsnc2c1.Clc1ccc(Cl)cc1,-1.531433403,2.302544989
5_559,OB(O)c1ccc(B(O)O)c2nsnc12,CN=[N+]([O-])c1cc(Br)cc(Br)c1N,c1ccc2nsnc2c1.CN=[N+]([O-])c1ccccc1N,-1.815684376,1.256676393
5_560,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc2sc3cc(Br)sc3c2s1,c1ccc2nsnc2c1.c1cc2sc3ccsc3c2s1,-1.572633375,0.833484314
5_561,OB(O)c1ccc(B(O)O)c2nsnc12,O=Cc1cnc(Br)cc1Br,c1ccc2nsnc2c1.O=Cc1cccnc1,-1.381127476,2.214081214
5_562,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cnc2[nH]cc(Br)c2c1,c1ccc2nsnc2c1.c1cnc2[nH]ccc2c1,-1.933911574,1.193443079
5_563,OB(O)c1ccc(B(O)O)c2nsnc12,Clc1ncc(Br)nc1Br,c1ccc2nsnc2c1.Clc1cnccn1,-1.49672312,2.048480078
5_564,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1c(Br)c(F)cc(F)c1Br,c1ccc2nsnc2c1.O=[N+]([O-])c1cc(F)cc(F)c1,-1.270373614,2.53920915
5_565,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1cc(Br)cc(Br)n1,c1ccc2nsnc2c1.Nc1ccccn1,-1.846211999,1.361757514
5_566,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1cc(Br)c(NCC(=O)NN)c(Br)c1,c1ccc2nsnc2c1.Cc1ccc(NCC(=O)NN)cc1,-1.938820163,1.092953338
5_567,OB(O)c1ccc(B(O)O)c2nsnc12,COC(=O)c1c(Br)cc(Cl)c(N)c1Br,c1ccc2nsnc2c1.COC(=O)c1ccc(Cl)c(N)c1,-1.602677027,1.541828883
5_568,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccnc(Br)c1,c1ccc2nsnc2c1.c1ccncc1,-1.667843257,1.982821414
5_569,OB(O)c1ccc(B(O)O)c2nsnc12,CCc1cc(Br)cc(Br)c1N,c1ccc2nsnc2c1.CCc1ccccc1N,-2.000942836,0.948462021
5_570,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1cc(Cl)c(Br)cc1Br,c1ccc2nsnc2c1.Fc1cccc(Cl)c1,-1.596529589,2.090905704
5_571,OB(O)c1ccc(B(O)O)c2nsnc12,CCCCc1cc(Br)c(N)c(Br)c1,c1ccc2nsnc2c1.CCCCc1ccc(N)cc1,-1.967829078,1.077342791
5_572,OB(O)c1ccc(B(O)O)c2nsnc12,N#CC(C#N)=C1c2cc(Br)ccc2-c2ccc(Br)cc21,c1ccc2nsnc2c1.N#CC(C#N)=C1c2ccccc2-c2ccccc21,-1.35397165,1.702244773
5_573,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1c(F)c(Br)c(F)c(F)c1Br,c1ccc2nsnc2c1.Fc1cc(F)c(F)cc1F,-1.442009164,2.357060853
5_574,OB(O)c1ccc(B(O)O)c2nsnc12,Oc1c(Br)cc(Br)cc1CBr,c1ccc2nsnc2c1.Oc1ccccc1CBr,-1.711414439,1.594563241
5_575,OB(O)c1ccc(B(O)O)c2nsnc12,O=C1CCOc2cc(Br)cc(Br)c21,c1ccc2nsnc2c1.O=C1CCOc2ccccc21,-1.602565507,1.976627797
5_576,OB(O)c1ccc(B(O)O)c2nsnc12,FC(F)Oc1cc(Br)c(Cl)c(Br)c1,c1ccc2nsnc2c1.FC(F)Oc1ccc(Cl)cc1,-1.516723478,2.257277997
5_577,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1c(Br)sc(Br)c1[N+](=O)[O-],c1ccc2nsnc2c1.O=[N+]([O-])c1cscc1[N+](=O)[O-],-0.800383845,2.439208309
5_578,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(Br)cc(S(N)(=O)=O)cc1Br,c1ccc2nsnc2c1.Nc1ccc(S(N)(=O)=O)cc1,-1.967595518,1.209067558
5_579,OB(O)c1ccc(B(O)O)c2nsnc12,Cn1nc(Br)nc1Br,c1ccc2nsnc2c1.Cn1cncn1,-1.674542705,1.830946719
5_580,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1cc(Br)c(O)c(Br)n1,c1ccc2nsnc2c1.O=C(O)c1ccc(O)cn1,-1.363073959,2.0308575
5_581,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1c(F)c(-c2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br,c1ccc2nsnc2c1.Fc1cc(F)c(F)c(-c2c(F)c(F)cc(F)c2F)c1F,-1.359368851,2.48996612
5_582,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)Cc1cc(Br)c(O)c(Br)c1,c1ccc2nsnc2c1.O=C(O)Cc1ccc(O)cc1,-1.625111995,1.779806116
5_583,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1c(F)c(Br)c2nsnc2c1Br,c1ccc2nsnc2c1.Fc1cc2nsnc2cc1F,-1.255773599,1.941155698
5_584,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1cc(O)c(Br)cc1Br,c1ccc2nsnc2c1.O=C(O)c1cccc(O)c1,-1.568820271,1.879560705
5_585,OB(O)c1ccc(B(O)O)c2nsnc12,N#Cc1c(Br)ccnc1Br,c1ccc2nsnc2c1.N#Cc1cccnc1,-1.512845091,2.349181101
5_586,OB(O)c1ccc(B(O)O)c2nsnc12,Oc1ccc(Br)nc1Br,c1ccc2nsnc2c1.Oc1cccnc1,-1.730327468,1.462232069
5_587,OB(O)c1ccc(B(O)O)c2nsnc12,COC(=O)c1cc(Br)cc(Br)c1,c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.628337977,2.058425978
5_588,OB(O)c1ccc(B(O)O)c2nsnc12,Oc1cc(Br)ccc1Br,c1ccc2nsnc2c1.Oc1ccccc1,-1.728541979,1.525158115
5_589,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1nc(Br)n(C)c1Br,c1ccc2nsnc2c1.Cc1cn(C)cn1,-1.767321335,1.166198275
5_590,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1c2ccccc2c(Br)c2ccccc12,c1ccc2nsnc2c1.c1ccc2cc3ccccc3cc2c1,-1.812438836,1.274821878
5_591,OB(O)c1ccc(B(O)O)c2nsnc12,S=C=Nc1ccc(Br)cc1Br,c1ccc2nsnc2c1.S=C=Nc1ccccc1,-1.66682441,1.695176726
5_592,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1ccc(Br)c(Br)n1,c1ccc2nsnc2c1.O=C(O)c1ccccn1,-1.528127969,2.193940864
5_593,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1ccc(Br)cc1Br,c1ccc2nsnc2c1.Fc1ccccc1,-1.735308429,1.888601171
5_594,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(OCC2CCCCO2)c(Br)c1,c1ccc2nsnc2c1.c1ccc(OCC2CCCCO2)cc1,-1.818034293,1.475397585
5_595,OB(O)c1ccc(B(O)O)c2nsnc12,COc1ncc(Br)c2n[nH]c(Br)c12,c1ccc2nsnc2c1.COc1nccc2n[nH]cc12,-1.602605045,1.220548935
5_596,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,c1ccc2nsnc2c1.Nc1ccccc1CNC1CCC(O)CC1,-2.057574007,0.862491921
5_597,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1nc(Br)sc1Br,c1ccc2nsnc2c1.O=C(O)c1cscn1,-1.195882261,1.887803928
5_598,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc(Br)c2ncnn2c1,c1ccc2nsnc2c1.c1ccn2ncnc2c1,-1.642202274,1.697672657
5_599,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1c(Br)cncc1Br,c1ccc2nsnc2c1.O=C(O)c1ccncc1,-1.477375152,2.230769667
5_600,OB(O)c1ccc(B(O)O)c2nsnc12,O=c1oc(=O)c2c(Br)c3c(=O)oc(=O)c3c(Br)c12,c1ccc2nsnc2c1.O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,-0.419622712,3.12578856
5_601,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1cc(Br)cc(Br)c1F,c1ccc2nsnc2c1.Fc1ccccc1F,-1.612188486,2.07365646
5_602,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc(Br)c2ccncc2n1,c1ccc2nsnc2c1.c1cnc2cnccc2c1,-1.555410338,2.011431692
5_603,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1ccc(Br)nc1Br,c1ccc2nsnc2c1.Cc1cccnc1,-1.798940661,1.792712716
5_604,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1cc(Br)cc(Br)c1Cl,c1ccc2nsnc2c1.Cc1ccccc1Cl,-1.694647808,1.9277314
5_605,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(Br)s1,c1ccc2nsnc2c1.c1ccsc1,-1.582152056,0.986567521
5_606,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(-c2ccc(Br)cn2)nc1,c1ccc2nsnc2c1.c1ccc(-c2ccccn2)nc1,-1.668506559,1.682956384
5_607,OB(O)c1ccc(B(O)O)c2nsnc12,CCCCOc1c(Br)cc(Br)cc1C=CC(=O)O,c1ccc2nsnc2c1.CCCCOc1ccccc1C=CC(=O)O,-1.632195659,1.854626347
5_608,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc2ccc3c(Br)ccc4ccc1c2c43,c1ccc2nsnc2c1.c1cc2ccc3cccc4ccc(c1)c2c34,-1.777742457,1.211074705
5_609,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(-c2ccc(Br)s2)s1,c1ccc2nsnc2c1.c1csc(-c2cccs2)c1,-1.613025336,0.744631795
5_610,OB(O)c1ccc(B(O)O)c2nsnc12,NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,c1ccc2nsnc2c1.NC(Cc1ccc(O)cc1)C(=O)O,-1.554517017,1.698981561
5_611,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1cc(Br)ncc1Br,c1ccc2nsnc2c1.O=[N+]([O-])c1ccncc1,-1.221793997,2.161561499
5_612,OB(O)c1ccc(B(O)O)c2nsnc12,Cn1cc(Br)cc(Br)c1=O,c1ccc2nsnc2c1.Cn1ccccc1=O,-1.785036305,1.313695121
5_613,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1cc(Br)oc1Br,c1ccc2nsnc2c1.O=C(O)c1ccoc1,-1.312413661,1.643111501
5_614,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(-c2ccccc2)c(Br)c1,c1ccc2nsnc2c1.c1ccc(-c2ccccc2)cc1,-1.817110476,1.630535989
5_615,OB(O)c1ccc(B(O)O)c2nsnc12,O=Cc1c(Br)cncc1Br,c1ccc2nsnc2c1.O=Cc1ccncc1,-1.489925267,2.029395328
5_616,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1c(Br)cc(C=O)c(O)c1Br,c1ccc2nsnc2c1.Cc1ccc(C=O)c(O)c1,-1.621237795,2.026009459
5_617,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1nc2cccc(Br)n2n1,c1ccc2nsnc2c1.c1ccn2ncnc2c1,-1.679940995,1.821279986
5_618,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc2oc3ccc(Br)cc3c2c1,c1ccc2nsnc2c1.c1ccc2c(c1)oc1ccccc12,-1.797611448,1.539685973
5_619,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(Br)c2ccccc12,c1ccc2nsnc2c1.c1ccc2ccccc2c1,-1.804513502,1.508146856
5_620,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc(Br)cc(Oc2ccccc2)c1,c1ccc2nsnc2c1.c1ccc(Oc2ccccc2)cc1,-1.73236416,1.663489238
5_621,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc(Br)c2[nH]ccc2c1,c1ccc2nsnc2c1.c1ccc2[nH]ccc2c1,-1.966873612,1.098377938
5_622,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1cc(Br)c(F)c(Br)c1,c1ccc2nsnc2c1.Nc1ccc(F)cc1,-1.908000891,1.336120368
5_623,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1cc(Br)cc(Br)c1,c1ccc2nsnc2c1.O=[N+]([O-])c1ccccc1,-1.482089151,2.231460007
5_624,OB(O)c1ccc(B(O)O)c2nsnc12,OCc1c(Br)cccc1Br,c1ccc2nsnc2c1.OCc1ccccc1,-1.683158086,1.99314358
5_625,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc2nc(Br)sc2c1,c1ccc2nsnc2c1.c1ccc2scnc2c1,-1.472386184,1.58697768
5_626,OB(O)c1ccc(B(O)O)c2nsnc12,CC(C)(C)OC(=O)n1c(Br)ccc1Br,c1ccc2nsnc2c1.CC(C)(C)OC(=O)n1cccc1,-1.729260493,1.316111214
5_627,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1c(Br)cnc(Br)c1[N+](=O)[O-],c1ccc2nsnc2c1.Cc1ccncc1[N+](=O)[O-],-1.354676417,2.287879026
5_628,OB(O)c1ccc(B(O)O)c2nsnc12,COC(=O)c1cc(Br)oc1Br,c1ccc2nsnc2c1.COC(=O)c1ccoc1,-1.33756667,1.602868437
5_629,OB(O)c1ccc(B(O)O)c2nsnc12,FC(F)(F)Oc1cc(Br)cc(Br)c1N=C=S,c1ccc2nsnc2c1.FC(F)(F)Oc1ccccc1N=C=S,-1.469214348,1.927583147
5_630,OB(O)c1ccc(B(O)O)c2nsnc12,FC(F)(F)c1[nH]c(Br)nc1Br,c1ccc2nsnc2c1.FC(F)(F)c1cnc[nH]1,-1.665939503,1.595260069
5_631,OB(O)c1ccc(B(O)O)c2nsnc12,CC(=O)c1cc(Br)cc(Br)c1N,c1ccc2nsnc2c1.CC(=O)c1ccccc1N,-1.862147699,1.151075552
5_632,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(Br)c2ncccc12,c1ccc2nsnc2c1.c1ccc2ncccc2c1,-1.74794129,1.580220552
5_633,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(F)cc(Br)cc1Br,c1ccc2nsnc2c1.Nc1ccccc1F,-1.874973004,1.109459867
5_634,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1c(Br)n[nH]c1Br,c1ccc2nsnc2c1.O=[N+]([O-])c1cn[nH]c1,-1.305997916,2.268155169
5_635,OB(O)c1ccc(B(O)O)c2nsnc12,COc1c(Br)cc(Br)cc1C#N,c1ccc2nsnc2c1.COc1ccccc1C#N,-1.667452183,1.761800134
5_636,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1cc(Br)cc(Br)c1,c1ccc2nsnc2c1.O=C(O)c1ccccc1,-1.609842298,2.07216306
5_637,OB(O)c1ccc(B(O)O)c2nsnc12,COc1cc(Br)c(OC)cc1Br,c1ccc2nsnc2c1.COc1ccc(OC)cc1,-1.718940786,1.282272637
5_638,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cnc(Br)c2ccccc12,c1ccc2nsnc2c1.c1ccc2cnccc2c1,-1.713346795,1.722656024
5_639,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cc(Br)c2nccn2n1,c1ccc2nsnc2c1.c1cnn2ccnc2c1,-1.485312023,1.848733929
5_640,OB(O)c1ccc(B(O)O)c2nsnc12,N#Cc1cc(Br)c(O)c(Br)c1,c1ccc2nsnc2c1.N#Cc1ccc(O)cc1,-1.519545908,1.953439494
5_641,OB(O)c1ccc(B(O)O)c2nsnc12,CC(=O)c1cc(Br)cc(Br)c1,c1ccc2nsnc2c1.CC(=O)c1ccccc1,-1.672892594,1.988008861
5_642,OB(O)c1ccc(B(O)O)c2nsnc12,O=Cc1c(Br)ccc(Br)c1F,c1ccc2nsnc2c1.O=Cc1ccccc1F,-1.551950242,2.089477897
5_643,OB(O)c1ccc(B(O)O)c2nsnc12,CCOC(=O)c1nc(Br)ccc1Br,c1ccc2nsnc2c1.CCOC(=O)c1ccccn1,-1.475417437,1.988245543
5_644,OB(O)c1ccc(B(O)O)c2nsnc12,Cn1c(Br)nc(F)c1Br,c1ccc2nsnc2c1.Cn1cnc(F)c1,-1.662657915,1.346991929
5_645,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1csc2c(Br)csc12,c1ccc2nsnc2c1.c1cc2sccc2s1,-1.749241225,1.238678629
5_646,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(Br)cc(O)cc1Br,c1ccc2nsnc2c1.Nc1ccc(O)cc1,-1.937749781,0.917657179
5_647,OB(O)c1ccc(B(O)O)c2nsnc12,O=Cc1cc(Br)sc1Br,c1ccc2nsnc2c1.O=Cc1ccsc1,-1.360476913,1.542320832
5_648,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1cc(Br)nc(Br)c1,c1ccc2nsnc2c1.Fc1ccncc1,-1.62216774,1.923171473
5_649,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1nc(N)c(Br)nc1Br,c1ccc2nsnc2c1.Cc1cncc(N)n1,-1.841691606,1.169658039
5_650,OB(O)c1ccc(B(O)O)c2nsnc12,FC(F)(F)c1ccc(Br)cc1Br,c1ccc2nsnc2c1.FC(F)(F)c1ccccc1,-1.672850906,2.180650431
5_651,OB(O)c1ccc(B(O)O)c2nsnc12,CCn1c2ccc(Br)cc2c2cc(Br)ccc21,c1ccc2nsnc2c1.CCn1c2ccccc2c2ccccc21,-1.984066678,0.974826658
5_652,OB(O)c1ccc(B(O)O)c2nsnc12,[C-]#[N+]c1c(C)cc(Br)cc1Br,c1ccc2nsnc2c1.[C-]#[N+]c1ccccc1C,-1.734668129,1.886972463
5_653,OB(O)c1ccc(B(O)O)c2nsnc12,COc1cc(Br)c(Cl)c(Br)c1,c1ccc2nsnc2c1.COc1ccc(Cl)cc1,-1.648999692,1.923892006
5_654,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ccc(Br)o1,c1ccc2nsnc2c1.c1ccoc1,-1.599301483,1.078916252
5_655,OB(O)c1ccc(B(O)O)c2nsnc12,O=Cc1c(Br)cc(F)cc1Br,c1ccc2nsnc2c1.O=Cc1ccc(F)cc1,-1.494160894,2.209113744
5_656,OB(O)c1ccc(B(O)O)c2nsnc12,COC(=O)c1nc(Br)[nH]c1Br,c1ccc2nsnc2c1.COC(=O)c1c[nH]cn1,-1.493136018,1.482448452
5_657,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1ncc(Br)n2ccnc12,c1ccc2nsnc2c1.c1cn2ccnc2cn1,-1.584501448,1.538796031
5_658,OB(O)c1ccc(B(O)O)c2nsnc12,CCCCCCc1cc(Br)sc1Br,c1ccc2nsnc2c1.CCCCCCc1ccsc1,-1.669309801,1.126292495
5_659,OB(O)c1ccc(B(O)O)c2nsnc12,Clc1cc(Br)c2ncc(Br)n2n1,c1ccc2nsnc2c1.Clc1ccc2nccn2n1,-1.469230818,1.584600685
5_660,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1cc(Br)cc(C)c1Br,c1ccc2nsnc2c1.Cc1cccc(C)c1,-1.831668989,1.817307454
5_661,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1nc(Cl)c(Br)cc1Br,c1ccc2nsnc2c1.Cc1cccc(Cl)n1,-1.605044425,2.079013678
5_662,OB(O)c1ccc(B(O)O)c2nsnc12,Clc1nc2c(Br)cc(Br)cc2s1,c1ccc2nsnc2c1.Clc1nc2ccccc2s1,-1.683426618,1.749002181
5_663,OB(O)c1ccc(B(O)O)c2nsnc12,CCCCc1cc(Br)sc1Br,c1ccc2nsnc2c1.CCCCc1ccsc1,-1.665129212,1.129233838
5_664,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1c(F)c(Br)cc(F)c1Br,c1ccc2nsnc2c1.O=[N+]([O-])c1cc(F)ccc1F,-1.215903922,2.40218826
5_665,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1cc(F)c(Br)cc1Br,c1ccc2nsnc2c1.Nc1cccc(F)c1,-1.921568666,1.112677683
5_666,OB(O)c1ccc(B(O)O)c2nsnc12,CC(=O)c1cc(Br)sc1Br,c1ccc2nsnc2c1.CC(=O)c1ccsc1,-1.444397931,1.438388153
5_667,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1c(N)c(Br)cc(Br)c1[N+](=O)[O-],c1ccc2nsnc2c1.Cc1c(N)cccc1[N+](=O)[O-],-1.674496975,1.440698868
5_668,OB(O)c1ccc(B(O)O)c2nsnc12,Cc1cc(Br)c(I)c(Br)c1[N+](=O)[O-],c1ccc2nsnc2c1.Cc1ccc(I)cc1[N+](=O)[O-],-1.471909138,2.289562297
5_669,OB(O)c1ccc(B(O)O)c2nsnc12,FC(F)(F)c1cc(Br)cnc1Br,c1ccc2nsnc2c1.FC(F)(F)c1cccnc1,-1.536661579,2.132218412
5_670,OB(O)c1ccc(B(O)O)c2nsnc12,Nc1c(F)cc(Br)c(C(F)(F)F)c1Br,c1ccc2nsnc2c1.Nc1cc(C(F)(F)F)ccc1F,-1.780457896,1.519163661
5_671,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1c(Br)ccc(Br)c1F,c1ccc2nsnc2c1.Fc1ccccc1F,-1.563453418,1.957665964
5_672,OB(O)c1ccc(B(O)O)c2nsnc12,Fc1c(Cl)cc(Br)cc1Br,c1ccc2nsnc2c1.Fc1ccccc1Cl,-1.576319884,2.102071178
5_673,OB(O)c1ccc(B(O)O)c2nsnc12,Brc1cnc(Br)c2nsnc12,c1ccc2nsnc2c1.c1cc2nsnc2cn1,-1.198845077,1.672576837
5_674,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1cc(Br)nc(Br)c1,c1ccc2nsnc2c1.O=C(O)c1ccncc1,-1.50876599,2.039791089
5_675,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1cc(Br)c(O)c(Br)c1,c1ccc2nsnc2c1.O=C(O)c1ccc(O)cc1,-1.456701516,1.995783098
5_676,OB(O)c1ccc(B(O)O)c2nsnc12,CS(=O)(=O)c1cc(Br)c(N)c(Br)c1,c1ccc2nsnc2c1.CS(=O)(=O)c1ccc(N)cc1,-1.869412491,1.332153782
5_677,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1cc(Br)c(F)c(Br)c1O,c1ccc2nsnc2c1.O=[N+]([O-])c1ccc(F)cc1O,-1.430724214,2.236196607
5_678,OB(O)c1ccc(B(O)O)c2nsnc12,O=C(O)c1sc(Br)cc1Br,c1ccc2nsnc2c1.O=C(O)c1cccs1,-1.424055818,1.850913
5_679,OB(O)c1ccc(B(O)O)c2nsnc12,O=[N+]([O-])c1ncc(Br)cc1Br,c1ccc2nsnc2c1.O=[N+]([O-])c1ccccn1,-1.279728187,2.406707575
